Date,product,phase,campaign_platform,campaign_type,communication_medium,subchannel,audience_type,creative_type,creative_name,device,age,spends,impressions,clicks,link_clicks
2019-12-20,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,62.19,10,1,0
2019-12-20,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,0,1,0,0
2019-12-20,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,0,7,0,0
2019-12-20,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,2764.45,640,110,0
2019-12-20,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,18-24,0,3,0,0
2019-12-20,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,25-34,0,1,0,0
2019-12-20,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,35-44,0,3,0,0
2019-12-20,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,25-34,75.69,625,4,3
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,35-44,11,80,5,2
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,45-54,1.82,16,2,2
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,25-34,204.27,1190,37,22
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,35-44,27.64,175,11,5
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,45-54,3.6,40,0,
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,55-64,0.26,1,0,
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,25-34,267.09,1943,50,39
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,35-44,33.56,227,4,3
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,45-54,3.13,25,0,
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,25-34,658.42,4273,168,75
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,35-44,150.77,936,52,21
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,45-54,19.97,119,3,1
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,25-34,79.01,701,7,7
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,35-44,7.72,79,1,1
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,45-54,3.25,30,2,1
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,55-64,0.13,2,0,
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,25-34,351.54,1852,70,36
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,35-44,60.28,296,16,6
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,45-54,9.83,70,1,1
2019-12-21,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,55-64,0.61,4,0,
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,11.4,31,5,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,384.09,111,31,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,212.71,66,22,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,122.24,23,4,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,32.94,4,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,5.8,7,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,191.17,108,18,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,526.04,230,73,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,600.05,417,108,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,200.07,129,36,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,56.89,30,10,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,32.76,16,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,9.97,22,3,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,315,377,47,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,18-24,0.43,1,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,0,3,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,3.92,5,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,25.52,4,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,18.39,5,3,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,2,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,0,1,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,7.23,8,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,8.51,13,4,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,102.07,12,5,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,75.52,9,5,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,0,6,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,44.47,46,8,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,99.46,13,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,296.99,68,5,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,63.22,21,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,0,10,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,55-64,0,6,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,65 or more,66.36,6,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,117.73,43,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,628.6,111,18,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,649.45,210,26,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,173.28,71,6,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,38.11,22,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,55-64,78.71,3,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,0,10,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,196.17,201,9,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,25-34,0,2,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,35-44,0,1,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,35.04,9,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,66.36,17,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,149.61,11,3,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,0,3,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,55-64,0,1,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,27.98,28,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,717.42,75,17,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,654.96,70,16,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,21.44,18,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,122.42,2,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,55-64,0,2,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,0,1,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,342.81,257,9,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,167,22,5,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,527.74,116,18,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,195.36,52,6,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,29.67,26,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,55-64,0,9,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,65 or more,18.95,4,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,274.38,125,13,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,372.27,329,39,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,826.6,545,66,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,280.03,171,33,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,196.09,77,10,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,55-64,40.15,20,4,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,100.29,40,6,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,305.59,610,30,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,25-34,38.67,2,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,35-44,0,1,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,Undetermined,68.31,2,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,18-24,121.24,17,3,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,25-34,384.8,53,8,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,35-44,54.42,22,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,45-54,69.21,9,1,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,55-64,0,2,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Desktop,Undetermined,732.28,140,25,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,18-24,2533.91,153,42,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,25-34,2524.82,154,44,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,35-44,264.59,44,5,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,45-54,22.65,7,2,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,65 or more,0,2,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Mobile,Undetermined,2222.75,380,58,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,25-34,0,1,0,0
2019-12-21,Product 1,Performance,Google Ads,Search,Search Keywords,Generic,'-,'-,'-,Tablet,Undetermined,19.66,3,1,0
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,25-34,191.56,1683,30,24
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,35-44,21.62,221,6,3
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,45-54,3.91,45,0,
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,55-64,0.71,2,0,
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,25-34,141.9,848,29,14
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,35-44,20.22,131,8,4
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,45-54,6.75,29,0,
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,55-64,0.73,2,0,
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,25-34,510.07,4059,83,70
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,35-44,65.99,490,14,9
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,45-54,15.92,94,0,
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,25-34,410.5,2904,134,66
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,35-44,93.5,610,44,20
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,45-54,13.01,93,2,1
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,25-34,171.46,1568,30,25
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,35-44,18.21,175,2,
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,45-54,5.58,69,2,1
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Carousal,Carousal,device,55-64,0.8,9,0,
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,25-34,263.79,1749,78,43
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,35-44,41.83,272,9,2
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,45-54,14.44,93,5,1
2019-12-22,Product 1,Performance,Facebook Ads,Conversions,Creative,Facebook Ads,Audience 2,Image,Click,device,55-64,0.45,5,0,
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,146.36,34,9,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,68.05,57,15,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,69.65,24,6,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,45.26,4,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,1.6,2,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,0,2,0,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,112.99,36,5,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,337,152,48,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,623.51,258,90,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,96.44,76,21,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,62.11,18,3,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,17.09,7,2,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,2.86,7,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,206.21,263,39,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,18-24,0.43,1,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,2.67,2,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,15.54,7,3,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,8.98,2,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,39.07,17,6,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,41.49,14,8,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,9.31,6,2,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,14.66,2,2,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,0,25,0,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,18-24,149.34,23,3,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,25-34,104.44,42,2,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,35-44,38.51,14,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,45-54,0,5,0,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,65 or more,0,3,0,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Desktop,Undetermined,56.73,32,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,18-24,176.08,122,11,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,25-34,576.1,194,27,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,35-44,142.25,83,6,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,45-54,1.61,9,1,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,55-64,0,6,0,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,65 or more,0,4,0,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Mobile,Undetermined,307.36,160,7,0
2019-12-22,Product 1,Performance,Google Ads,Search,Search Keywords,Competitor,'-,'-,'-,Tablet,25-34,0,3,0,0
